0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his name away from <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his name offend <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his claim and sue <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his DNA away from <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his name back to <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his case back to <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his story away from <b>him</b> .	-1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his own life with <b>him</b> .	1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his entire life with <b>him</b> .	1.0
0	0	Bernard, who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest . Still, <i><u> anyone </u></i> who knew that he was 19 years old could take his entire business on <b>him</b> .	1.0
2	0	I tried to paint a picture of an orchard, with lemons and a <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	0	I tried to paint a picture of an orchard, with lemons and even <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	0	I tried to paint a picture of an orchard, with lemons on a <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	0	I tried to paint a picture of an orchard, with lemons and some <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	0	I tried to paint a picture of an orchard, with lemons planted like <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	0	I tried to paint a picture of an orchard, with lemons and white <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	0	I tried to paint a picture of an orchard, with lemons, with <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	0	I tried to paint a picture of an orchard, with lemons or other <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	0	I tried to paint a picture of an orchard, with lemons, with <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	0	I tried to paint a picture of an orchard, with lemons, with <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	1	I tried to paint a picture of an orchard, with a candle in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, like the light in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, with flowers planted in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, looking for spots in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, showing the fire in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, with the seeds in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, like a leaf in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	-1.0
2	1	I tried to paint a picture of an orchard, with a light in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	1	I tried to paint a picture of an orchard, which usually takes in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	1	I tried to paint a picture of an orchard, and I peeked in the <i><u> lemon trees </u></i>, but <b>they</b>  came out looking more like light bulbs.	1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came up with nothing quite like that.	-1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came back, in fact, straight.	-1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came out like a tree on fire.	-1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came up with the same bad result.	-1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came out as the trees are gone.	-1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came at nothing, \" she said.	-1.0
2	2	I tried to paint a picture of an orchard, with lemons in the <i><u> lemon trees </u></i>, but <b>they</b>  came apart as we picked the trees.	-1.0
